check_id,query_name,kics_category,platform,cwe,rank,candidate_control,control_title,score,matched_on,DECISION,REVIEWER,NOTES
7bd9c6a8-3b1f-495c-9752-a4a9c4e1b29f,Beta - Ensure Essential Contacts Is Configured For Organization,Access Control,Terraform,862,2,AC-1,Policy and Procedures,0.879,statement|objective|guidance,,,
7bd9c6a8-3b1f-495c-9752-a4a9c4e1b29f,Beta - Ensure Essential Contacts Is Configured For Organization,Access Control,Terraform,862,3,AC-3.15,Discretionary and Mandatory Access Control,0.777,statement|objective|guidance,,,
7bd9c6a8-3b1f-495c-9752-a4a9c4e1b29f,Beta - Ensure Essential Contacts Is Configured For Organization,Access Control,Terraform,862,4,AC-3.4,Discretionary Access Control,0.769,statement|objective|guidance,,,
7bd9c6a8-3b1f-495c-9752-a4a9c4e1b29f,Beta - Ensure Essential Contacts Is Configured For Organization,Access Control,Terraform,862,5,SC-13,Cryptographic Protection,0.744,statement|objective|guidance,,,
d3ba7d62-bd07-4102-88ca-9668e5f08e7d,Beta - Recovery Services Vault With Public Network Access,Access Control,Terraform,732,1,SC-7.28,Connections to Public Networks,1.0,statement|objective|guidance,,,
d3ba7d62-bd07-4102-88ca-9668e5f08e7d,Beta - Recovery Services Vault With Public Network Access,Access Control,Terraform,732,2,SC-7.2,Public Access,0.783,,,,
d3ba7d62-bd07-4102-88ca-9668e5f08e7d,Beta - Recovery Services Vault With Public Network Access,Access Control,Terraform,732,3,SC-14,Public Access Protections,0.771,,,,
d3ba7d62-bd07-4102-88ca-9668e5f08e7d,Beta - Recovery Services Vault With Public Network Access,Access Control,Terraform,732,4,IA-5.2 (a),Public Key-based Authentication,0.711,statement,,,
d3ba7d62-bd07-4102-88ca-9668e5f08e7d,Beta - Recovery Services Vault With Public Network Access,Access Control,Terraform,732,5,IA-5.2,Public Key-based Authentication,0.685,statement|objective|guidance,,,
50e0a9e3-7360-483c-9873-ba1ea1a7faf8,Beta - Storage Account With Cross Tenant Replication Enabled,Access Control,Terraform,281,1,SC-30.3,Change Processing and Storage Locations,1.0,guidance,,,
50e0a9e3-7360-483c-9873-ba1ea1a7faf8,Beta - Storage Account With Cross Tenant Replication Enabled,Access Control,Terraform,281,2,AC-3.15,Discretionary and Mandatory Access Control,0.934,statement|objective|guidance,,,
50e0a9e3-7360-483c-9873-ba1ea1a7faf8,Beta - Storage Account With Cross Tenant Replication Enabled,Access Control,Terraform,281,3,AC-2.1,Automated System Account Management,0.929,guidance,,,
50e0a9e3-7360-483c-9873-ba1ea1a7faf8,Beta - Storage Account With Cross Tenant Replication Enabled,Access Control,Terraform,281,4,AC-2,Account Management,0.862,statement|objective|guidance,,,
50e0a9e3-7360-483c-9873-ba1ea1a7faf8,Beta - Storage Account With Cross Tenant Replication Enabled,Access Control,Terraform,281,5,AC-4.12,Data Type Identifiers,0.811,statement|objective|guidance,,,
45f3e879-f8a7-4102-a3fa-46da5a849870,Beta - Storage Account With Shared Access Key,Access Control,Terraform,1390,1,SC-4,Information in Shared System Resources,1.0,statement|objective|guidance,,,
45f3e879-f8a7-4102-a3fa-46da5a849870,Beta - Storage Account With Shared Access Key,Access Control,Terraform,1390,2,AC-2.10,Shared and Group Account Credential Change,0.664,,,,
45f3e879-f8a7-4102-a3fa-46da5a849870,Beta - Storage Account With Shared Access Key,Access Control,Terraform,1390,3,AC-2,Account Management,0.661,statement|objective|guidance,,,
45f3e879-f8a7-4102-a3fa-46da5a849870,Beta - Storage Account With Shared Access Key,Access Control,Terraform,1390,4,IA-2.5,Individual Authentication with Group Authentication,0.613,statement|objective|guidance,,,
45f3e879-f8a7-4102-a3fa-46da5a849870,Beta - Storage Account With Shared Access Key,Access Control,Terraform,1390,5,SC-4.2,Multilevel or Periods Processing,0.587,statement|objective,,,
41d7989b-3be2-4081-8c79-cf903dd174c5,Beta - Use Of User Access Administrator Role Is Not Restricted,Access Control,Terraform,250,1,AC-3.7,Role-based Access Control,1.0,statement|objective|guidance,,,
41d7989b-3be2-4081-8c79-cf903dd174c5,Beta - Use Of User Access Administrator Role Is Not Restricted,Access Control,Terraform,250,2,AC-2.6,Dynamic Privilege Management,0.93,guidance,,,
41d7989b-3be2-4081-8c79-cf903dd174c5,Beta - Use Of User Access Administrator Role Is Not Restricted,Access Control,Terraform,250,3,AC-17.6,Protection of Mechanism Information,0.902,statement|objective|guidance,,,
41d7989b-3be2-4081-8c79-cf903dd174c5,Beta - Use Of User Access Administrator Role Is Not Restricted,Access Control,Terraform,250,4,SC-2.1,Interfaces for Non-privileged Users,0.886,guidance,,,
41d7989b-3be2-4081-8c79-cf903dd174c5,Beta - Use Of User Access Administrator Role Is Not Restricted,Access Control,Terraform,250,5,AC-2.7,Privileged User Accounts,0.868,statement|objective|guidance,,,
a5cfef8f-910e-4fd6-8155-f381b236a492,Beta - VM Without Admin SSH Public Key Set,Access Control,Terraform,521,1,SC-17 a,Public Key Infrastructure Certificates,1.0,statement,,,
a5cfef8f-910e-4fd6-8155-f381b236a492,Beta - VM Without Admin SSH Public Key Set,Access Control,Terraform,521,2,IA-5.2,Public Key-based Authentication,0.984,statement|objective|guidance,,,
a5cfef8f-910e-4fd6-8155-f381b236a492,Beta - VM Without Admin SSH Public Key Set,Access Control,Terraform,521,3,SC-7.28,Connections to Public Networks,0.967,statement|objective|guidance,,,
a5cfef8f-910e-4fd6-8155-f381b236a492,Beta - VM Without Admin SSH Public Key Set,Access Control,Terraform,521,4,SC-17 b,Public Key Infrastructure Certificates,0.952,,,,
a5cfef8f-910e-4fd6-8155-f381b236a492,Beta - VM Without Admin SSH Public Key Set,Access Control,Terraform,521,5,IA-5.2 (a),Public Key-based Authentication,0.942,statement,,,
83103dff-d57f-42a8-bd81-40abab64c1a7,BigQuery Dataset Is Public,Access Control,GoogleDeploymentManager,732,1,AC-22,Publicly Accessible Content,1.0,statement|objective|guidance,,,
83103dff-d57f-42a8-bd81-40abab64c1a7,BigQuery Dataset Is Public,Access Control,GoogleDeploymentManager,732,2,SC-7.28,Connections to Public Networks,0.814,statement|objective|guidance,,,
83103dff-d57f-42a8-bd81-40abab64c1a7,BigQuery Dataset Is Public,Access Control,GoogleDeploymentManager,732,3,SC-7.2,Public Access,0.755,,,,
83103dff-d57f-42a8-bd81-40abab64c1a7,BigQuery Dataset Is Public,Access Control,GoogleDeploymentManager,732,4,SC-14,Public Access Protections,0.743,,,,
83103dff-d57f-42a8-bd81-40abab64c1a7,BigQuery Dataset Is Public,Access Control,GoogleDeploymentManager,732,5,IA-5.2 (a),Public Key-based Authentication,0.686,statement,,,
e576ce44-dd03-4022-a8c0-3906acca2ab4,BigQuery Dataset Is Public,Access Control,Terraform,732,1,AC-22,Publicly Accessible Content,1.0,statement|objective|guidance,,,
e576ce44-dd03-4022-a8c0-3906acca2ab4,BigQuery Dataset Is Public,Access Control,Terraform,732,2,SC-7.28,Connections to Public Networks,0.904,statement|objective|guidance,,,
e576ce44-dd03-4022-a8c0-3906acca2ab4,BigQuery Dataset Is Public,Access Control,Terraform,732,3,SC-7.2,Public Access,0.839,,,,
e576ce44-dd03-4022-a8c0-3906acca2ab4,BigQuery Dataset Is Public,Access Control,Terraform,732,4,SC-14,Public Access Protections,0.826,,,,
e576ce44-dd03-4022-a8c0-3906acca2ab4,BigQuery Dataset Is Public,Access Control,Terraform,732,5,IA-5.2 (a),Public Key-based Authentication,0.762,statement,,,
2263b286-2fe9-4747-a0ae-8b4768a2bbd2,BigQuery Dataset Is Public,Access Control,Ansible,732,1,AC-22,Publicly Accessible Content,1.0,statement|objective|guidance,,,
2263b286-2fe9-4747-a0ae-8b4768a2bbd2,BigQuery Dataset Is Public,Access Control,Ansible,732,2,SC-7.28,Connections to Public Networks,0.904,statement|objective|guidance,,,
2263b286-2fe9-4747-a0ae-8b4768a2bbd2,BigQuery Dataset Is Public,Access Control,Ansible,732,3,SC-7.2,Public Access,0.839,,,,
2263b286-2fe9-4747-a0ae-8b4768a2bbd2,BigQuery Dataset Is Public,Access Control,Ansible,732,4,SC-14,Public Access Protections,0.826,,,,
2263b286-2fe9-4747-a0ae-8b4768a2bbd2,BigQuery Dataset Is Public,Access Control,Ansible,732,5,IA-5.2 (a),Public Key-based Authentication,0.762,statement,,,
93bb2065-63ec-45a2-a466-f106b56f2e32,CVM Instance Using Default Security Group,Access Control,Terraform,732,1,IA-2.5,Individual Authentication with Group Authentication,1.0,statement|objective|guidance,,,
93bb2065-63ec-45a2-a466-f106b56f2e32,CVM Instance Using Default Security Group,Access Control,Terraform,732,2,AC-2.9,Restrictions on Use of Shared and Group Accounts,0.96,statement|objective|guidance,,,
93bb2065-63ec-45a2-a466-f106b56f2e32,CVM Instance Using Default Security Group,Access Control,Terraform,732,3,IA-4,Identifier Management,0.942,statement|objective|guidance,,,
93bb2065-63ec-45a2-a466-f106b56f2e32,CVM Instance Using Default Security Group,Access Control,Terraform,732,4,AC-2,Account Management,0.929,statement|objective|guidance,,,
93bb2065-63ec-45a2-a466-f106b56f2e32,CVM Instance Using Default Security Group,Access Control,Terraform,732,5,AC-24.1,Transmit Access Authorization Information,0.917,statement|objective|guidance,,,
5bb6fa08-5e84-4760-a54a-cdcd66626976,CVM Instance Using User Data,Access Control,Terraform,284,1,AC-24.2,No User or Process Identity,1.0,statement|objective|guidance,,,
5bb6fa08-5e84-4760-a54a-cdcd66626976,CVM Instance Using User Data,Access Control,Terraform,284,2,SC-2,Separation of System and User Functionality,0.971,statement|objective|guidance,,,
5bb6fa08-5e84-4760-a54a-cdcd66626976,CVM Instance Using User Data,Access Control,Terraform,284,3,AC-3.4,Discretionary Access Control,0.933,statement|objective|guidance,,,
5bb6fa08-5e84-4760-a54a-cdcd66626976,CVM Instance Using User Data,Access Control,Terraform,284,4,IA-13.3,Token Management,0.885,statement|objective|guidance,,,
5bb6fa08-5e84-4760-a54a-cdcd66626976,CVM Instance Using User Data,Access Control,Terraform,284,5,AC-24.1,Transmit Access Authorization Information,0.872,statement|objective|guidance,,,
c3831315-5ae6-4fa8-b458-3d4d5ab7a3f6,Certificate Has Expired,Access Control,Terraform,298,1,SC-23.5,Allowed Certificate Authorities,1.0,guidance,,,
c3831315-5ae6-4fa8-b458-3d4d5ab7a3f6,Certificate Has Expired,Access Control,Terraform,298,2,SC-8.1,Cryptographic Protection,0.769,statement|objective|guidance,,,
c3831315-5ae6-4fa8-b458-3d4d5ab7a3f6,Certificate Has Expired,Access Control,Terraform,298,3,AC-17.2,Protection of Confidentiality and Integrity Using Encryption,0.727,statement|objective|guidance,,,
c3831315-5ae6-4fa8-b458-3d4d5ab7a3f6,Certificate Has Expired,Access Control,Terraform,298,4,SC-17,Public Key Infrastructure Certificates,0.578,statement|objective|guidance,,,
c3831315-5ae6-4fa8-b458-3d4d5ab7a3f6,Certificate Has Expired,Access Control,Terraform,298,5,SC-9,Transmission Confidentiality,0.51,,,,
5a443297-19d4-4381-9e5b-24faf947ec22,Certificate Has Expired,Access Control,Ansible,298,1,SC-23.5,Allowed Certificate Authorities,1.0,guidance,,,
5a443297-19d4-4381-9e5b-24faf947ec22,Certificate Has Expired,Access Control,Ansible,298,2,SC-8.1,Cryptographic Protection,0.769,statement|objective|guidance,,,
5a443297-19d4-4381-9e5b-24faf947ec22,Certificate Has Expired,Access Control,Ansible,298,3,AC-17.2,Protection of Confidentiality and Integrity Using Encryption,0.727,statement|objective|guidance,,,
5a443297-19d4-4381-9e5b-24faf947ec22,Certificate Has Expired,Access Control,Ansible,298,4,SC-17,Public Key Infrastructure Certificates,0.578,statement|objective|guidance,,,
5a443297-19d4-4381-9e5b-24faf947ec22,Certificate Has Expired,Access Control,Ansible,298,5,SC-9,Transmission Confidentiality,0.51,,,,
86b1fa30-9790-4980-994d-a27e0f6f27c1,Cleartext Credentials With Basic Authentication For Operation,Access Control,OpenAPI,319,1,IA-5.7,No Embedded Unencrypted Static Authenticators,1.0,statement|objective|guidance,,,
86b1fa30-9790-4980-994d-a27e0f6f27c1,Cleartext Credentials With Basic Authentication For Operation,Access Control,OpenAPI,319,2,AC-17.2,Protection of Confidentiality and Integrity Using Encryption,0.581,statement|objective|guidance,,,
86b1fa30-9790-4980-994d-a27e0f6f27c1,Cleartext Credentials With Basic Authentication For Operation,Access Control,OpenAPI,319,3,SC-8.1,Cryptographic Protection,0.561,statement|objective|guidance,,,
86b1fa30-9790-4980-994d-a27e0f6f27c1,Cleartext Credentials With Basic Authentication For Operation,Access Control,OpenAPI,319,4,SC-8.3,Cryptographic Protection for Message Externals,0.541,statement|objective|guidance,,,
86b1fa30-9790-4980-994d-a27e0f6f27c1,Cleartext Credentials With Basic Authentication For Operation,Access Control,OpenAPI,319,5,IA-2.12,Acceptance of PIV Credentials,0.482,statement|objective|guidance,,,
e0e00aba-5f1c-4981-a542-9a9563c0ee20,Client Certificate Authentication Not Setup Properly,Access Control,Kubernetes,1390,1,IA-5.2,Public Key-based Authentication,1.0,statement|objective|guidance,,,
e0e00aba-5f1c-4981-a542-9a9563c0ee20,Client Certificate Authentication Not Setup Properly,Access Control,Kubernetes,1390,2,IA-5.2 (b),Public Key-based Authentication,0.755,statement,,,
e0e00aba-5f1c-4981-a542-9a9563c0ee20,Client Certificate Authentication Not Setup Properly,Access Control,Kubernetes,1390,3,SC-23.5,Allowed Certificate Authorities,0.722,guidance,,,
e0e00aba-5f1c-4981-a542-9a9563c0ee20,Client Certificate Authentication Not Setup Properly,Access Control,Kubernetes,1390,4,IA-8.5,Acceptance of PIV-I Credentials,0.64,guidance,,,
e0e00aba-5f1c-4981-a542-9a9563c0ee20,Client Certificate Authentication Not Setup Properly,Access Control,Kubernetes,1390,5,SC-21,Secure Name/Address Resolution Service (Recursive or Caching Resolver),0.637,statement|objective|guidance,,,
63ae3638-a38c-4ff4-b616-6e1f72a31a6a,Cloud Storage Anonymous or Publicly Accessible,Access Control,GoogleDeploymentManager,1188,1,AC-22,Publicly Accessible Content,1.0,statement|objective|guidance,,,
63ae3638-a38c-4ff4-b616-6e1f72a31a6a,Cloud Storage Anonymous or Publicly Accessible,Access Control,GoogleDeploymentManager,1188,2,AC-22 a,Publicly Accessible Content,0.976,statement,,,
63ae3638-a38c-4ff4-b616-6e1f72a31a6a,Cloud Storage Anonymous or Publicly Accessible,Access Control,GoogleDeploymentManager,1188,3,AC-22 d,Publicly Accessible Content,0.972,statement,,,
63ae3638-a38c-4ff4-b616-6e1f72a31a6a,Cloud Storage Anonymous or Publicly Accessible,Access Control,GoogleDeploymentManager,1188,4,AC-22 b,Publicly Accessible Content,0.966,statement,,,
63ae3638-a38c-4ff4-b616-6e1f72a31a6a,Cloud Storage Anonymous or Publicly Accessible,Access Control,GoogleDeploymentManager,1188,5,AC-22 c,Publicly Accessible Content,0.96,statement,,,
a6cd52a1-3056-4910-96a5-894de9f3f3b3,Cloud Storage Anonymous or Publicly Accessible,Access Control,Terraform,732,1,AC-22,Publicly Accessible Content,1.0,statement|objective|guidance,,,
a6cd52a1-3056-4910-96a5-894de9f3f3b3,Cloud Storage Anonymous or Publicly Accessible,Access Control,Terraform,732,2,AC-22 a,Publicly Accessible Content,0.976,statement,,,
a6cd52a1-3056-4910-96a5-894de9f3f3b3,Cloud Storage Anonymous or Publicly Accessible,Access Control,Terraform,732,3,AC-22 d,Publicly Accessible Content,0.972,statement,,,
a6cd52a1-3056-4910-96a5-894de9f3f3b3,Cloud Storage Anonymous or Publicly Accessible,Access Control,Terraform,732,4,AC-22 b,Publicly Accessible Content,0.966,statement,,,
a6cd52a1-3056-4910-96a5-894de9f3f3b3,Cloud Storage Anonymous or Publicly Accessible,Access Control,Terraform,732,5,AC-22 c,Publicly Accessible Content,0.96,statement,,,
086031e1-9d4a-4249-acb3-5bfe4c363db2,Cloud Storage Anonymous or Publicly Accessible,Access Control,Ansible,732,1,AC-22,Publicly Accessible Content,1.0,statement|objective|guidance,,,
086031e1-9d4a-4249-acb3-5bfe4c363db2,Cloud Storage Anonymous or Publicly Accessible,Access Control,Ansible,732,2,AC-22 a,Publicly Accessible Content,0.976,statement,,,
086031e1-9d4a-4249-acb3-5bfe4c363db2,Cloud Storage Anonymous or Publicly Accessible,Access Control,Ansible,732,3,AC-22 d,Publicly Accessible Content,0.972,statement,,,
086031e1-9d4a-4249-acb3-5bfe4c363db2,Cloud Storage Anonymous or Publicly Accessible,Access Control,Ansible,732,4,AC-22 b,Publicly Accessible Content,0.966,statement,,,
086031e1-9d4a-4249-acb3-5bfe4c363db2,Cloud Storage Anonymous or Publicly Accessible,Access Control,Ansible,732,5,AC-22 c,Publicly Accessible Content,0.96,statement,,,
77c1fa3f-83dc-4c9d-bfed-e1d0cc8fd9dc,Cloud Storage Bucket Is Publicly Accessible,Access Control,GoogleDeploymentManager,1188,1,AC-22,Publicly Accessible Content,1.0,statement|objective|guidance,,,
77c1fa3f-83dc-4c9d-bfed-e1d0cc8fd9dc,Cloud Storage Bucket Is Publicly Accessible,Access Control,GoogleDeploymentManager,1188,2,AC-22 a,Publicly Accessible Content,0.976,statement,,,
77c1fa3f-83dc-4c9d-bfed-e1d0cc8fd9dc,Cloud Storage Bucket Is Publicly Accessible,Access Control,GoogleDeploymentManager,1188,3,AC-22 d,Publicly Accessible Content,0.972,statement,,,
77c1fa3f-83dc-4c9d-bfed-e1d0cc8fd9dc,Cloud Storage Bucket Is Publicly Accessible,Access Control,GoogleDeploymentManager,1188,4,AC-22 b,Publicly Accessible Content,0.966,statement,,,
77c1fa3f-83dc-4c9d-bfed-e1d0cc8fd9dc,Cloud Storage Bucket Is Publicly Accessible,Access Control,GoogleDeploymentManager,1188,5,AC-22 c,Publicly Accessible Content,0.96,statement,,,
c010082c-76e0-4b91-91d9-6e8439e455dd,Cloud Storage Bucket Is Publicly Accessible,Access Control,Terraform,285,1,AC-22,Publicly Accessible Content,1.0,statement|objective|guidance,,,
c010082c-76e0-4b91-91d9-6e8439e455dd,Cloud Storage Bucket Is Publicly Accessible,Access Control,Terraform,285,2,AC-22 a,Publicly Accessible Content,0.976,statement,,,
c010082c-76e0-4b91-91d9-6e8439e455dd,Cloud Storage Bucket Is Publicly Accessible,Access Control,Terraform,285,3,AC-22 d,Publicly Accessible Content,0.972,statement,,,
c010082c-76e0-4b91-91d9-6e8439e455dd,Cloud Storage Bucket Is Publicly Accessible,Access Control,Terraform,285,4,AC-22 b,Publicly Accessible Content,0.966,statement,,,
c010082c-76e0-4b91-91d9-6e8439e455dd,Cloud Storage Bucket Is Publicly Accessible,Access Control,Terraform,285,5,AC-22 c,Publicly Accessible Content,0.96,statement,,,
